,0
709,"RT @RedFMIndia: Check out the video to shake a leg with @vidya_balan, @mymalishka &amp; the Red FM paltan! @tseries @ellipsisentt @nehadhupia #…"
710,OMG! It’s out. Read. Dive. Travel whenever u can coz it is what will help you work.Thx @slimshetty for the pics😘n f… https://t.co/HnLysjZgBS
711,Hahahaha:) https://t.co/Xi6ozX73dC
712,What do U think of Rly bridges 2 b built by the army?Can u sing the National Song without Google’s help?😈On my Show now! @RedFMIndia #Mumbai
713,"Aaj kal Hawa kuch aisi hai Ki Sulu roz Milti hai.Kabhi radio,kabhi Tv;) Promos with Akshay on… https://t.co/ESVEXNGW4o"
714,TGeee more of this today as we head to the Laughter Challenge :) #TumhariSulu https://t.co/M3sVXNAI9y
715,When #TumhariSulu comes to @redfmindia and meets Albeli Anjali urrf Tumhari Mallu;) #HawaHawai toh hogi boss;) How… https://t.co/QCVdpFJw1C
716,"Thx Seema:)Aadhaar,linking of bank accounts n mobile nos and frauds happening in its name is what we were discussin… https://t.co/UGgd9jBII7"
717,The questions I ask I tell you😳The answers they give I tell you 😘 I love that the film industry is opening up in ne… https://t.co/LVaYBXwswk
718,"2017 ur just being epic,aren’tcha? Let’s kill it Team #EntertainmentkiRaat  Radio, film and Tv all at once😘… https://t.co/WLgzHOTFiV"
719,"The only prayer one should make is for energy, the right kind . The rest should be all gratitude. Goood morning. Ye… https://t.co/Z5FJyRBdMh"
720,Best compliment this week 😘 and its only a Sunday morning! Thankyou Shivinder:) @RedFMIndia @nisha_narayanan https://t.co/eNS6p60Vbc
721,Happy Halloween Weekend Party;) Meet the Bloody jazz singer and hope you get away Alive;) #HALLOWEENPARTY https://t.co/PUjsaSN2Tg
722,If you loved the song... here is the effortless fun and full mehnat with which we made it. #HawaHawai #tumharisulu https://t.co/ZST6eTBawZ
723,All memories come flooding back!!! This is sooo good. Thanks for putting this up! #MakingOF #HawaHawai 2.0… https://t.co/9Zca9Ujhyw
724,Witty achcha hai Chirpy toh Twitter bhi hai;) Thanks Man:) https://t.co/mDb07Rrlq2
725,Arre arre Pyaare tere hi notce karne ko kami thi 😜 Thankyouuuu https://t.co/C8o9pkmjc3
726,#NewProfilePic https://t.co/ViC8GS7qRD
727,"Our tribute to #Hawahawai 2.0 @RedFMIndia . This is us, as always.  @vidya_balan @SrideviBKapoor #TumhariSulu https://t.co/MXEJTbEdbN"
728,Thankyou for the stage @shethepeople and @KiranManral. Was so good to tell it like  https://t.co/h6dpoK9bI2 https://t.co/R7xLs5eZGB
729,Thankyouuu https://t.co/z368SDUhxu
730,Ok 5 then:) https://t.co/CVNX6d3JXh
731,"RT @KiranManral: Today, 5 pm, @titlewavesMUM with @mymalishka #Bombaywaali by @SheThePeopleTV. Come. Register free here: https://t.co/YqKKz…"
732,Meeting my gorgeous #Hawahawai 2.0 version freshly after song release:) @vidya_balan lots of love to you 😘… https://t.co/cAUIxHOESt
733,The Party song of da year #hawahawai 2.0 is here.Sulu is alag hi💃Some of my fave moments.Full song:… https://t.co/9vVfT6ecnb
734,Thanks you guys @Saavn https://t.co/dmUeZFvi51
735,Thanks Kiran:) https://t.co/9vVuq8Jd0O
736,Mugdheyyyy you ever-encourager. Thankyou😘 https://t.co/S8YwqMLxTV
737,😘😘😘 https://t.co/EDvfn3NAjN
738,Thankyouuuu Kapoor. Personal performances are happening at the studio😂😂😂Come sooon. @RedFMIndia EllipsisEntt… https://t.co/DV8TQXu4w4
739,And it’s here!! #hawahawai 2.0 featuring @vidya_balan @NehaDhupia and me:)in #Tumhari Sulu. Watch it guys!!Feedback. https://t.co/HxDBDPOgsm
740,Thanku Raunac and the whole team at Delhi @RedFMIndia for calling me this morn with so much cheer. Bhai gaana aa Ga… https://t.co/2edLb35l4M
741,Film mein @vidya_balan @NehaDhupia n I dance to this in #TumhariSulu but my Boyzes got a headstart!Check their… https://t.co/p2ijCwKCwL
742,Coming up in 4 mins:the exclusive  #Hawahawai 2.0 From our film @vidya_balan #TumhariSulu on my show @RedFMIndia .… https://t.co/8xrHUfO1Gk
743,Thanks Setu for the chat on Surat’s #RedFM.So proud to represent the Radio voices on Big screen.Eagerly awaiting… https://t.co/0kczGHvQwf
744,Hahaha @RJdevaki 😘Thx girl!How amazingly we take ownership of our own.Ab over to @sureshtriveni.Director saab all t… https://t.co/uLWFj21M5e
745,audioBoom / Malishka makes a Strong point on Safety of Women in India and it’s important we address it. @RedFMIndia  https://t.co/Rv3ujZ4zin
746,Tomorrow it is:) @redfmindia will play it first. https://t.co/Zzt4O0yTyj
747,Why must we be armed with ‘ghar mein Maa behen’ lines or walk wth our hands across our chests.We are ur other half.What is with d molesting?
748,I was gonna apologise 4 being angry on-air.I won’t.I intend to be more so.U should be too.What’s with the Diwali-time molestation?
749,OMG! It’s almost here. That classic #HawaHawai 2.0 . You guyyyyssss! https://t.co/iqLBx5GtvY
750,Thankyou.I’m somewhat the pressure-cooker-giver- to the birther of RJ Sulu... not to mention some Hawa Hawaii😈… https://t.co/AglDBr1vub
751,"RT @TwitterIndia: Tuesday Tip: If someone has posted your personal information (e.g. private phone number, address), file a report: https:/…"
752,Word!! Let’s do this R.D. I’m gonna make bets each week on who wins 😈Thw mic drops😈😈😈 https://t.co/qRJLecnauD
753,I’m pretty certain we would love that :) https://t.co/ULI3OOjtJy
754,Hey thanks Man:) It’s out of the way now for sure. Hope you got across easy. @RedFMIndia @RedFM_Mumbai https://t.co/i4QXgEpcCE
755,"Farah I got Spill too as a Diwali gift!Not sure I get it entirely.Explain it to me would you, this not for kids wal… https://t.co/9lD5P4hYZo"
756,Now on @RedFM_Mumbai How the @MumbaiPolice caught Sajjad the killer of Pallavi Purkayastha in 2012 after he skipped to J&amp;K during furlough.
757,"Oh shiite!It IS a thing.My 1st sighting of 2 pinky-holding, grown men in Bandra! I thought it was urban legend!It’s NOT! Oh for a photo!😄"
758,See you there:) https://t.co/WahVuGG38t
759,Let’s Do this! Very exxxxcite:) https://t.co/7WGRCnfAg6
760,Whoa and whoaaa! What happens next will blow my mind! https://t.co/yHpJK9OOIr
761,"More than dreams #SecretSuperstar for me was a film about 2 women, a mom and a daughter, rescuing and empowering each other. So good."
762,#NowWatching #SecretSuperstar . The two ladies are so stellar! Insiya and her Ammi are heartstring tuggers! @aamir_khan 👍
763,#HappyDiwali peeps. Keep it real ;) https://t.co/dA7cvbS1TH
764,"When I address happy,laughing (without a doubt good looking)men as BHAAIIISAAB on the radio and they realise they d… https://t.co/peeko3BXdg"
765,Kisse socha tha... When you cut your Real life and reel life birthday cake with @vidya_balan !! 😊😊😊😇🙏🏽 Thanks https://t.co/4wYb4VJFwY
766,Who’s! Where are you off to? Let us call you? DM us your number? https://t.co/HMrRlWjteK
767,This is superbbbb! It’s like all of them were in the film:))) https://t.co/nlyH35zJWo
768,Awwww! Ten points for remembering my name in the film #TumhariSulu ;) @tanuj_garg @sureshtriveni hear hear.😁 https://t.co/y9JnBgt07t
769,Kaash Behen! Diwali mein toh Radio ke bhi bonus ke din hote hain;) Some really nice ads though 😄 https://t.co/XmVsMHi1Ln
770,"Dhrumil, this is for the radio peeps ;) Thanks for the pride man:) https://t.co/sxbJrgraoq"
771,"RT @RedFMIndia: .@vidya_balan starrer #TumhariSulu’s first song, ‘Ban Ja Rani’ is here. Now at Red FM, the official radio partner! @tseries…"
772,"Well, if the dog doesn’t mind and we think he is completely safe, yes :) https://t.co/mdF5eVTTau"
773,"Put her on the syllabus now , I say:) 👍😊 https://t.co/Za6Z8Nr71D"
774,😘 @tanuj_garg @atulkasbekar @sureshtriveni  :) https://t.co/BJAqPjZF9h
775,Thankyou Mantra:) I think you will love the film. https://t.co/HDnIC9k8qx
776,Richa ab nervousiyaao nahi moraaaa;) Thanku Thanku for seeing the fun in that. Wait till #Hawahawai launches. Usmei… https://t.co/SbBK5w9Wt7
777,Thankyouuuuuu:) Raunac https://t.co/wrEIOKpvdk
778,Just launched the first song 4m our film #TumhariSulu #BanJaRani exclusively on @RedFMIndia #Mumbai on my show.👇🏽Us… https://t.co/PIwPAIbjZ5
779,Yay. Hope the trailer made you proud. Hum sab mein Sulu hai:) https://t.co/cIOuUcWJ4N
780,Hope the trailer made you very proud:) #Represent ;) https://t.co/TeseeCCzvE
781,"Beech time debut film-actor also with #Tumharisulu.Also soon on tv. Wait,is there a web series also ?😈😈😈 Fully unbo… https://t.co/QCYJBH7B9b"
782,Yayyy. Did you like the trailer? https://t.co/sINJ8gwJcr
783,"So am I ;) Thankyou Richa😘😘😘Such super buzz around the film. And Vidya is, isn’t she? 😍😍😍 https://t.co/biIEqCjiAK"
784,"RT @tanuj_garg: Happy faces after an incredibly successful trailer launch yesterday. 

#TumhariSulutrailer #TumhariSulu https://t.co/b4Qyxj…"
785,"#AboutLastNight.Ek toh Paida hue, aur @vidya_balan ke saath film aa rahi 17th Nov #TumhariSulu.Party toh Banti hai!… https://t.co/uvxAMhNWAN"
786,Trailer nahi dekha?Sulu @vidya_balan Jaisi Koi Nahi!Debut hai apna☺️  #TumhariSuluTrailer… https://t.co/L8YvYsHXc3
787,Thankyou Richa.Vidya will blow our collective socks off n Manav is a whole diff man😈in this and I’m just happy to b… https://t.co/q3NPNvLJj9
788,Wooohoooo https://t.co/7WrcFbKu3H
789,It’s here! #TumhariSulutrailer. @vidya_balan ur beautiful.So glad my debut is with you😘Good luck team! https://t.co/uEq0lFptPE via @youtube
790,On the way :) Wish us luck #TumhariSuluTrailer launch in a while. https://t.co/2Fu9VHKgIA
791,"What a super, general fun game show that was @kaneezsurka ! Your panel was madass n u as usual were a badass and so… https://t.co/8dttCyc8qD"
792,Hum sab ke liye kal. None of us IN the film have seen it yet. It’s a surprise for tomorrow at 12pm. Hai na… https://t.co/GjMIa5UFl2
793,Boyzesss you saw it before any of us can!! What’s the verdict? The launch is at 12 pm tomorrow. See you there!… https://t.co/DtQTB7iVZm
794,Exactly how I sit in the studio 😈;) So exxxcited for Sulu. Welcome to our world! @vidya_balan https://t.co/Cw2DaC61sy
795,"You are such a Boss, Girl! Makes my chest swell with pride just reading you be so fierce. Proud of you, Masaba. https://t.co/tPhQF0U9yv"
796,The coolest thing I saw last night in #Mumbai.Wo hai Sultan. My city is full of surprises😜 https://t.co/LaIKyuLjKk
797,RT @sureshtriveni: Have a super year  @mymalishka ! Last year has been yours and I have no doubts yeh saal bhi phod daaloge . Actress sahib…
798,RT @RedFMIndia: #HappyBirthday to the BOSS of #Bollywood and the RANI of Radio! We love you @SrBachchan &amp; @mymalishka!! #BirthdayBumps #Big…
799,I promise. Coz I don’t know any other way!! I’ll see you at the partehhh;) It’s a full week of mazzzza.See ya:) https://t.co/bkqX0qEJQR
800,"Lord, the things I do @RedFMIndia for youuu:)Thankyou.And here’s wishing @SrBachchan a super duper,fabulous year ah… https://t.co/LEnezjgxRH"
801,Look who’s talkin’;) Thankyou Faye. Coming from you 💥💫☄️ #Octobergirls  😎 #win #DayoftheGirl https://t.co/c5Ij9HW2Mo
802,I’m so honoured! Saal sharma gaya 😊😊😊 Thankyou Director Saab! Aapne actress bana hi Daala;) https://t.co/aHIxzL6Bo2
803,I’m so honoured! Saal sharma gaya 😊😊😊 Thankyou Director Saab! Aapne actress bana hi Daala;) https://t.co/aHIxzKOZZs
804,Thankyouuuu Priya. I saw myself on screen during the dub! Mazza aa gayaaa! https://t.co/j7qsFGEmMw
805,😊Lal lal mere gaal lal Lal ;) Rhabkyiu Raunac. For the chats and the wishes😘😘😘Kya photo dhoonda wah! https://t.co/CidoBW6ona
806,Totallllly. Thankyou Roopa. It will get better with your pyaar :) https://t.co/xzGGykp5Q1
807,Boss! Maria! ... I mean Neha 😈thankyouuu:) I will. See you soon. https://t.co/Lrk8Qqogk2
808,As amazing as calling you on a random day to gossip😄Thankyou baby. Kal Show late hoga dhyaan rakh ke aana. Aaj toh… https://t.co/1oeFzgNVom
809,Pannnuuuu thank God we get beautifuller as we grow older hahaha. That pic 😂😂😂I love you. See you soon😘 https://t.co/8HHLx5XfBA
810,😘 https://t.co/E9FxkrtakG
811,Vijiiii today I’m the sun;) I don’t know anyone who enjoys their birthday more. Thankyou for your love. Lots of ene… https://t.co/LrNeGJiIlG
812,Mujhpe gayi hai;) https://t.co/C8iFytzpin
813,Thankyou everyone! So far so much cake has been had and cake Holi has been played! 😂Mujhe cake toh tumpe cake has h… https://t.co/NkMzYqdhbl
814,Thanks soooo much Kiran:) Lots and lots of love. Seeing you soon /) https://t.co/EGHKkHARTS
815,Thankyou Darling:)))) May we meet soon😘 https://t.co/szEqxzJmQu
816,Thankyou my Love for the love and support. May I always do ya proud😘 https://t.co/THpTal54VU
817,Ah Kalyan! Fave Food and fave issue - how well thought out :) Thanks so much. 😁 https://t.co/hSziNKSoll
818,Hahaha you enjoy every minute of it! Hahaha. Opium Cake!! Where’s the champagne shots? https://t.co/sI8MkfW1z7
819,"TG you rock. Wait till people see it in the film😘Thankyou for the faith,the mazedaar convos and wishes😘😘See you soo… https://t.co/gOCtlilkcE"
820,Adiitiii!Thanku for being such an https://t.co/76u8AS5S4z should have a badge that says Encourager of Beings😘You’re… https://t.co/jaTTjesHaB
821,RT @TSeries: #TumhariSulu starring @vidya_balan directed by @sureshtriveni to now release on Nov 17th. Produced by T-Series &amp; @EllipsisEntt…
822,"Not only did he not say No,@aamir_khan will keep this award preferably next to that chair in his den;) https://t.co/fHdWJ3jGcf via @youtube"
823,"RT @sunitarora: Abused and vilified, the author of The Wire story on Jay Amit Shah deserves our support. #journalism https://t.co/KbDgNIv8i2"
824,Happy Birthday O ye Rockstar @fayedsouza . May this next year rock for ya and shock those who deserve to be even mo… https://t.co/OjSYrdDWvv
825,"Is there a way to make this man do the same , pee his pants that is . Disgusting Humans. https://t.co/oLWkxarljS"
826,👍😊 https://t.co/rQjkxIFpDX
827,😳 Pagal pair unhe analyse kaun karega?? Aur Radio par gaane kaun gaayega?;) hahaha @BiggBoss https://t.co/f3NwtWGjId
828,"Thankyou, Lovely. This was quite a task  to do but such fun! The Team at @BiggBoss is very cool and so dedicated! https://t.co/OroAvCZHLD"
829,You watched?:) https://t.co/VtemY9kSUI
830,Oh Pritoh! Kya mast photos kheenche hain! Such fun this was. Let’s do it again☄️😎 https://t.co/a9ufMawaPT
831,RT @ColorsTV: .@mymalishka &amp; @iampritampyaare talk about their top 5 favorite contestants from #BB11! #FridayKaFaisla https://t.co/U3eSiZtm…
832,"Tonight on @BiggBoss at 10 pm from the House : Shweta, Pritam and I discuss who got how far this far. Serious yet f… https://t.co/qClwrdR02s"
833,"RT @ColorsTV: Bajenge kiske baaraah? Our #FridayKaFaisla panel: @mymalishka, @SwetaSinghAT &amp; @iampritampyaare will discuss tonight 10pm on…"
834,Mumbai’s most dangerous stations/bridgesv by Mumbaikars.Will u hear Mr.Minister? #Dadar  @RailMinIndia @PiyushGoyal  https://t.co/s0bpTzRN9x
835,From politics to BB sabki khabar rakhte hain hum !Pritam n I dissect the current lot in the @BiggBoss House at 10 p… https://t.co/5iV6qOGlI0
836,"Find these cruel vermin posing-as-humans, let us. https://t.co/Uw0QelOcwp"
837,Always wanted to say Hashtag Goals and this totally justifies it😈 #FIFAU17WC .I fully do #BackTheBlue! India vsUS 2… https://t.co/2O9nFFQU38
838,Hahaha. There’s some serious wonder in your question:) Watch #Bigboss tomorrow night for another avatar?;) https://t.co/SYujNEuzxW
839,When the Bevda speaks😳One listens! Especially if they are thanking their teachers;) #WorldTeachersDay https://t.co/ADLROnTOUy via @audioBoom
840,;) I try😘 Thanks you guys. https://t.co/RtpZCG4lgB
841,Today on #StationpeStation featuring #Kurla .People giving the best suggestions. Will send them soon to… https://t.co/zgPVOfgNZ2
842,This trend you’ve re-brought in is making the Boyzes very thankful 😘 Parlour ke paise bach Gaye. https://t.co/ZDhrMzlzO3
