,0
1863,RT @RelianceEnt: Shabana will stop at nothing to save the nation! https://t.co/3zj9p2fGpn #NaamShabanaTrailer @taapsee @BajpayeeManoj @aksh…
1864,Guess who has movie and dinner plans with The Honourable President today??? 😎
1865,"@mathiasboe curious to know after seeing that shuttle, which game exactly were u planning to play 🤔"
1866,"RT @FFW_Official: They know everything about #Shabana and they also know a way out. 

@taapsee @BajpayeeManoj @PrithviOfficial @PlanC_Studi…"
1867,"So happy to see u grow, n not just in films :) #GirlPower congrats to Aman too :) https://t.co/7CBvdnHYxo"
1868,@crhemanth expect the one of its kind :) wait till tomorrow :)
1869,"Super proud n excited to be a part of this revolution called #PictureTime Cinema for Rural India. Thankq @drramansingh 
#NaamShabana for 🇮🇳"
1870,High time each one of us takes the responsibility of working towards a change before our own lives get affected. https://t.co/UCoQjrICu4
1871,@PiratedSardar hahaha. Don't use that connect! Then I shall :)
1872,@tanejamainhoon please help me sell the tickets 🙏🏼
1873,Awwww. Amen! https://t.co/uA31Dp8c4n
1874,RT @MAATV: #MeeloEvaruKoteeswarudu with @RanaDaggubati &amp; @taapsee..Today at 9:30 PM on #StarMaa​ #MEKwithMegastar #Vivo https://t.co/ATSSoi…
1875,Now I want to know when are we ready to move there 🤔 https://t.co/qxKBCjDbwk
1876,Let the party begin!!!! Grab your copies now 💃🏻💃🏻💃🏻 @fhmindia #FHMCoverGirl https://t.co/3QplboOLZo
1877,There is something about Hyderabad .... can never have enough of this city 😍
1878,"RT @FFW_Official: Her mission is her ultimate goal. She is #Shabana and she will get it done. 
Meeting you on 31st March,2017.
@taapsee @Ba…"
1879,"So a female spy takes down Kim Jong Nam. 
They do exist.
Everything isn't so fictional :) #NaamShabana"
1880,"And it's a wrap! India's first ever 'spin off' to show you making of a SPY! Come witness the thrill, 31st March 201… https://t.co/de1l2zkjNx"
1881,"RT @RelianceEnt: Here's the final question of the #NaamShabana #contest. Make sure you get it right! 
Hint: https://t.co/3zj9p2xhNX

@taaps…"
1882,"RT @RelianceEnt: Here's the first question of the #NaamShabana #contest! Easy-breezy, right?

@taapsee @BajpayeeManoj @akshaykumar @AnupamP…"
1883,"RT @RelianceEnt: Yes! The #NaamShabana #contest begins in 10 minutes. RT if you are excited.

@taapsee @BajpayeeManoj @akshaykumar https://…"
1884,"RT @RelianceEnt: Rules are meant to be followed, especially when you want to win big! #NaamShabana #contest

@taapsee @BajpayeeManoj @aksha…"
1885,"RT @RelianceEnt: #ContestAlert
Gear up peeps! An exciting contest is on your way. Are you excited for #NaamShabana #contest?

@taapsee @Baj…"
1886,@veerakapur7 @akshaykumar haan haan of course u will Veera! Y won't u! Lol
1887,@akshaykumar @ToiletTheFilm @psbhumi loved the colour of your suit sir 😜😂
1888,@bengaltiger1001 @abpnewshindi sorry I don't live up2 ur beauty standards but I m way above my own expectations n kind of doing fine in life
1889,"RT @RelianceEnt: From college student to a secret agent, Shabana has come a long way! #NaamShabanaTrailer - https://t.co/3zj9p2fGpn

@taaps…"
1890,"RT @SheThePeopleTV: After delivering a power-packed performance in Pink, the very versatile @taapsee is back with another movie. 
https://t…"
1891,That's a huge compliment! Thankq 🙏🏼 @DeShobhaa https://t.co/rHWQghUvAD
1892,"#Repost @DevsB with @repostapp
・・・
02.18.17 #TaapseePannu in houseofsohn for #RunningShaadi… https://t.co/VKPrjpe5nK"
1893,"#Repost @DevsB with @repostapp
・・・
02.17.17 #TaapseePannu in urbanrustclothing top and… https://t.co/f9ktXu4iSq"
1894,"#Repost @DevsB with @repostapp
・・・
02.16.17 #TaapseePannu in purvi.doshi top and #TopShop jeans… https://t.co/qOBFq85d61"
1895,"#Repost @DevsB with @repostapp
・・・
02.16.17 #TaapseePannu in purvi.doshi top and #TopShop jeans… https://t.co/OVX1DMojCk"
1896,"#Repost @DevsB with @repostapp
・・・
02.15.17 #TaapseePannu in @rohitandrahul1 and aavantam… https://t.co/RI64cva6lu"
1897,"#Repost @DevsB with @repostapp
・・・
02.15.17 #TaapseePannu in echo.inc and quirksmithjewelry for… https://t.co/HdoVq9Uv44"
1898,"#Repost @DevsB with @repostapp
・・・
AMORE | #TaapseePannu in echo.inc for #RunningShaadi… https://t.co/Cdcdxs9OhZ"
1899,"RT @PlanC_Studios: @AkshayKumar is killing it with his work. Don't you think he is killing it with his dialogues too?
#NaamShabana #NeerajP…"
1900,@DevsB it's your game. N well played 👏🏼👏🏼👏🏼 https://t.co/yKnuG0QUOV
1901,@mathiasboe wohoo 🙌 🇩🇰
1902,@NSaina thankq
1903,For the person who has seen me grow most closely in last 6 years @nickyjaan Happy Birthday! Growing beautiful with every year 😘🤗
1904,Thankq @Salilacharya 🙏🏼 appreciate the details u have noticed 👏🏼 https://t.co/qsnX3mseV7
1905,Thankq for connecting and believing in our world 🙏🏼 https://t.co/MuFKkZoXL8
1906,And that's a wrap on #RunningShaadi now it's all in your hands. Moving on from here to #NaamShabana 💪🏼👊🏼
1907,"RT @RelianceEnt: One woman who dares to do it all. Watch #NaamShabanaTrailer now - https://t.co/3zj9p2fGpn

@taapsee @BajpayeeManoj @Anupam…"
1908,RT @BookMyBollywood: .@taapsee &amp; @TheAmitSadh give us 7 vows of Indian Marriage. Watch: https://t.co/K64hL9RRIB. #RunningShaadi
1909,Yesss! Please.... let's be fair to cinema for once 🙏🏼 https://t.co/YkxdsBqs8x
1910,"Chandigarh- last stop for #RunningShaadi 
Our journey would've been incomplete without this city 😁"
1911,We are all starry now 😎#RunningShaadi https://t.co/dUw5iXWCXo
1912,Thankq and we are happy to see u laugh 😄 https://t.co/9rTo4tKTRQ
1913,@TheQtiyapaGuy now my expectations are high! Hope u know how mad I am!
1914,@bombaytimes thankq 🙏🏼
1915,Happy to know that. Thankq 🙏🏼 https://t.co/b8Iml3mnEr
1916,Dhanyavaad 🙏🏼 https://t.co/7FAKZPUJrc
1917,Thankq 🙏🏼 https://t.co/1jN81Gjpop
1918,Come have a good laugh with us and walk out with a smile 😁#RunningShaadi https://t.co/uMpQ25uQW4
1919,And good luck to us! @royamit1973 @TheAmitSadh @ShoojitSircar @ronnielahiri @vikramix @RelianceEnt https://t.co/e3fSaoqY0g
1920,@arya_offl that's not called competition. That's called win win situation for me NATIONALLY 😁
1921,@grovesdj @Forbes I already did Don
1922,@Kritika_Kamra thankq 🙏🏼
1923,@Tutejajoginder thankq 🙏🏼
1924,"Good luck to u @RanaDaggubati 
So sure all the hard work will be paid off! We do have a winner in hand 😁 🤗 https://t.co/wfMOGuJi7e"
1925,RT @ndtv: The 6 types of people you will apparently meet in the arranged marriage set-up https://t.co/EVi229q1Rl https://t.co/HWrqEYXj5y
1926,@BharatMovies thankq 🙏🏼
1927,@munnas_sk 😘🤗
1928,@iamBBkiVines Kal!
1929,"@Salilacharya coming from a ruthless critic, this feels nice! Thankq 🙏🏼"
1930,@OYERJALOK aur aapki yeh baat sunke humaare mazeee ho gaye
1931,I always knew u had this running instinct ! Mere bhagode! #RunningShaadi https://t.co/f7nnY0vUPI
1932,@justscorpion now I can have the bestest sleep prior release 🙏🏼
1933,@justscorpion @Runningshaadi @ShoojitSircar @TheAmitSadh waiting 🙏🏼
1934,🙏🏼 can't be happier! https://t.co/fzTAXfFyrk
1935,@FilmyBasanti u r too kind 🙏🏼thankq n thrilled to know we were successful in entertaining you :)
1936,"My Dilli ka Launda @Saqibsaleem ab toh picture dekh li hai, tell me if that reminded u of a time when u wanted to elope! #RunningShaadi"
1937,@FilmyBasanti thankq so much 🙏🏼
1938,@Salilacharya thankq 🙏🏼 saw it already ?
1939,Yesss we shall follow that bhaagti hui advice! #RunningShaadi https://t.co/RI11WZaTY2
1940,Happiness is...... 😁😁😁😁 https://t.co/cZCFE7omfB
1941,@RajkummarRao @TheAmitSadh 😂😂😂😂
1942,@Imangadbedi thankq Bedi Saab 🙏🏼
1943,@jackkybhagnani arre vadhiya! 👏🏼👏🏼
1944,This is it! We are here! Book your tickets and please humaari achi Boni karva do 🙏🏼 #RunningShaadi https://t.co/RIThvwwiT2
1945,@jackkybhagnani @jackkybhagnani thankq for coming :) and I really want to check if u understood all I said!
1946,Thankq for all the love n support 🙏🏼 https://t.co/ZTGcdijGFJ
1947,"We had a great time doing this... n u r going to have a great time watching it! @Girliyapa for #RunningShaadi
https://t.co/9OEf6JCVif"
1948,@CastingChhabra 🙏🏼🙏🏼🙏🏼
1949,@rudrani_rudz thankq :)
1950,@kapoorkkunal @TheAmitSadh @Navjotalive thankq for coming! And sorry for that longest interval in cinema ever! 😜
1951,And here we kickstart 🙏🏼 thankq https://t.co/ImJ9SAan0D
1952,@ayushmannk @TheAmitSadh @royamit1973 I am waiting for a day u will watch ANY of my film from the start!
1953,@ankupande I wish kabhi na mile!
1954,@royamit1973 @Saqibsaleem @TheAmitSadh it's all about loving the food 😂
1955,@ankupande thankq my consistent fan! 😁🤗
1956,@anubhavsinha thankq 🙏🏼 box office pe bhi run kar jaye bas!
1957,@ramsayz @RanaDaggubati thankq Ram 🙏🏼
1958,@maximusmin1mus I wonder who did u hear that from. Sorry to disappoint your belief but I NEVER said that. Kindly check facts
1959,RT @TheQuint: Watch @taapsee &amp; @TheAmitSadh give you the perfect ‘shaadi’ talk. https://t.co/zXALCjPJBc
1960,"And how could I forget my Telugu gang! Here is Shabana for u in ""Nene Shabana"" #NeneShabana this release will be in… https://t.co/qQqNFFbz23"
1961,"Agar Valentine's Day pe aap single thhe, toh we'll prepare you for an arranged marriage meet up. New video with @Girliyapa coming tomo!"
1962,So now our very own multi lingual star @Actor_Siddharth needs to answer this. This guy refuses to age!… https://t.co/mijMijhFkB
1963,Just so that I don't miss out on beautiful Tamizh audience here's Shabana for u #NaanthaanShabana we r releasing th… https://t.co/FPfJAtJXXQ
1964,@arya_offl atleast see one of them!
1965,"RT @RelianceEnt: Folks in USA, UK &amp; Canada. You too can catch @running_shaadi at a cinema near you! Take a look at the theatre listings bel…"
1966,Come become a part of our world in 2 days #RunningShaadi https://t.co/MVyc3OKQzi
1967,"RT @grovesdj: @taapsee Did you see the updated story Taapsee?

https://t.co/GesVnMpS2u"
1968,So u ALWAYS had a western world connect ha! @alifazal9 crazy story from a crazy u! #RunningShaadi https://t.co/19nIz2qzZR
1969,We are running with happiness!!!! Almost there... https://t.co/LwwitSLL0Q
1970,U crazy head @alifazal9 ! I'm sure u did! #RunningShaadi https://t.co/zHAwkcPI6Y
1971,"RT @Shibasishsarkar: #RunningShaadi screens finalised in UK, releasing over 14 locations @taapsee @TheAmitSadh @ShoojitSircar https://t.co/…"
1972,Hmmmm. Wonder what @YUVSTRONG12 has to say about this 🤔#RunningShaadi https://t.co/H3VDfgJqKe
1973,"#Repost @DevsB with @repostapp
・・・
02.14.17 #TaapseePannu in @n_joshipura for promotions of… https://t.co/ECukjdHmP5"
1974,"RT @RelianceEnt: Nimmi (@taapsee) talks about Running Shaadi - in cinemas this Friday! 
Get great deals on tickets with @tixdo_ 
@TheAmitSa…"
1975,"Will miss you at my movie screening tomorrow,Cemora.But you’re busy hanging out with real royalty ;)Guys, follow… https://t.co/AAS50OsOs6"
1976,Share your Bhaagke Shaadi ki hui story with #RunningShaadiStory. Tag the couples you know on this Valentine's Day n attend the special show
1977,"This shows how despite so many instances,we refuse to budge from our apathy. Time to wake up! Alarm Bajne Se Pehle… https://t.co/2ImfRJreA9"
1978,It's the last day guys! Give your valentine this gift 🎁❤️ #RunningShaadiStory https://t.co/fXYR5l01ZL
1979,Valentines Day Special! Share your #RunningShaadiStory and win a chance to watch the special screening of the film with me &amp; @TheAmitSadh
1980,Tell me about your adventures beyond sports Bedi Saab! @Imangadbedi #RunningShaadi https://t.co/VupESslrfq
1981,Let's celebrate the success of your valentine this Friday! Or maybe find one there 😜 #RunningShaadi https://t.co/AfqC8r29mP
1982,For the champ she is! Let's just see her running on court #RunningShaadi @NSaina https://t.co/VojjRdkzTp
1983,"RT @grovesdj: @taapsee Can you please RT my story Taapsee? 

https://t.co/a2q6URzw5f"
1984,RT @Blush_Channel: We just can't wait for this Friday &amp; all the fun! The excitement gets better and better with @taapsee_fans &amp; @TheAmitSad…
1985,@irocksid @the_hindu hahaha. Thankq :)
1986,"#Repost @DevsB with @repostapp
・・・
Back to the 70s | #TaapseePannu in @rinasingh09 jacket and… https://t.co/eXiiXzl1U9"
1987,"#Repost @DevsB with @repostapp
・・・
02.12.17 #TaapseePannu in aavantam jumpsuit and zara jacket… https://t.co/F7NgyDnjts"
1988,And that's how we go international https://t.co/hJII7sblPT
1989,RT @chillxapp: .@taapsee and Amit Sadh from @running_shaadi are here with #ChillxRun contest. Tell you #RunningShaadi stories &amp; stand a cha…
1990,"RT @tixdo_: We'd love if you share your stories in the most interesting way &amp; we've got some options for you. 

#RunningShaadiFans @taapsee…"
1991,"Amidst all the hate, here are 2 stories that will make you fall in love with the idea of love @Beingind 
https://t.co/CIXv9UHtBe"
1992,Attend a special screening in Mumbai. Share Bhaagke Shaadi ki hui story #RunningShaadiStory.Tag the couples you know on this Valentine's Day
1993,We are waiting to listen to some wonderful stories! #RunningShaadiStory https://t.co/5KyF1RI2D5
1994,@krdhananjay @TheAmitSadh come to Mumbai for us :)
1995,RT @iFaridoon: Part 1 of my interview with @TheAmitSadh and @taapsee https://t.co/gtomI2yTBa #TalkingFilms
1996,Participate in the #RunningShaadiStory contest and get a chance to attend a special screening with me &amp; @TheAmitSadh https://t.co/BmEPQmdUz6
1997,It's so real that u will feel like a part of our story :) #RunningShaadi https://t.co/krUJxh1kgH
1998,Let's just work for a successful film n not awards :) https://t.co/XsCI4DnM6F
1999,@TheAmitSadh @shagunpannu 😂😂😂😂😂
2000,I would love to know this @NSaina 😁😁😁#RunningShaadi https://t.co/N82FBxNCwF
2001,I'm really excited for this one! https://t.co/TgBqCZwRTA
2002,@annavetticad @ronnielahiri @TheAmitSadh @royamit1973 @Navjotalive @ShoojitSircar @Runningshaadi of course it is!
2003,RT @shagunpannu: Saw #runningshaadi last night! Such a fun movie! Nimmi and bharose will make you fall in love with them! 😍😍 https://t.co/c…
2004,@abhilashthapli @TheAmitSadh @Nnidhisin @shagunpannu @Anubhootipanda and I can see that u already celebrated the success 😜
2005,@OYERJALOK @running_shaadi Kamla Nagar se RK Puram Boliye!
2006,Riding high on happiness @running_shaadi is coming to Meri Dilli! How my journey will always be incomplete without this city 😍! See u soon!
2007,@Nnidhisin @TheAmitSadh @Runningshaadi lots of love brotherrrrr thankq for making it finally!
2008,@samkchop @TheAmitSadh @ShoojitSircar thankq! Finally it's out for the world!
2009,@Shibasishsarkar @TheAmitSadh @ShoojitSircar @ronnielahiri happy u guys like the film :) been waiting for the world too see it
2010,RT @RelianceEnt: .@taapsee @TheAmitSadh &amp; @royamit1973 share a light-hearted moment at today's promotions for #RunningShaadi https://t.co/1…
2011,Wow! Im@looking forward to the response https://t.co/ixDZyXkG8w
2012,So do i consider this is an open invite??? #RunningShaadi 😜 https://t.co/z21XoHGBfO
2013,@Varun_dvn chal done! Time n date bata diyo. 🤗
2014,RT @RelianceEnt: #RunningShaadi is trending! Get set to watch this off-beat love story from India's rural heartland. Out in 5 days! https:/…
2015,@bhawanasomaaya bilkul! Nahi toh idea toh de hi denge hum 😁
2016,Wohoooooo!!!! Hum aa rahe hai bhagaane!!! #RunningShaadi https://t.co/jXFYQErOmU
2017,"I know u will tell me this @Varun_dvn 
Tell tell.... #RunningShaadi https://t.co/XLB7PjnhFi"
2018,@prakashraaj @SrBachchan proud to have known both of u sir. And such a privilege to have worked with u closely.
2019,Oooookkkkk now I really can't wait to shake a leg with u dancing sensation! Good job @Varun_dvn https://t.co/SzqRjY7Ccu
2020,@jackkybhagnani @BajpayeeManoj thankq Producer sir 🙏🏼
2021,I wish I have him as a part of my every film in some or the other way! Such a rockstar! Love u @SrBachchan https://t.co/qNZk2NsK10
2022,"#Repost @DevsB with @repostapp
・・・
02.11.17 #TaapseePannu in @ShrutiSancheti1 outfit and… https://t.co/CQu9yaVFlD"
2023,"RT @RelianceEnt: #NaamShabanaTrailer has got everyone hooked! 1 million views and counting. https://t.co/3zj9p2fGpn
@taapsee @akshaykumar @…"
